id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,description,veh_type,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,client_id,police_station,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_datetime,resolved_datetime,zone,junction,hour,day,month,day_of_week,weekend,duration_minutes,is_closed,is_resolved
FKID007260,unplanned,12.9758174,77.5875247,0.0,0.0,"Cubbon Park Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,others,False,2023-12-27 19:45:43.519000+00:00,,closed,yes,2023-12-27 21:10:57.656166+00:00,Stolen the Battery,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-27 19:46:34.975603+00:00,1,Halasuru Gate,Unknown,12.9828467,77.58946,2023-12-27 21:10:57.655503+00:00,,Central Zone 2,K R Circle,19.0,27.0,12.0,2.0,0,325.0827,1,0
FKID007261,unplanned,12.9652268,77.5998212,0.0,0.0,"Richmond Road, Regency Palace, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",Unknown,vehicle_breakdown,False,2023-12-27 20:00:10.724000+00:00,,closed,yes,2023-12-27 20:50:32.286120+00:00,Gear problem,heavy_vehicle,Mysore Road,High,None,Unknown,-1.0,2023-12-27 20:01:43.200947+00:00,1,Ashok Nagar,Unknown,12.9828467,77.58946,2023-12-27 20:50:32.285646+00:00,,Central Zone 1,CashPharmacyJunction,20.0,27.0,12.0,2.0,0,325.0827,1,0
FKID007262,unplanned,13.040933,77.5889853,0.0,0.0,"Bhoopasandra Main Road, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Unknown,vehicle_breakdown,False,2023-12-27 20:09:58.371000+00:00,,closed,yes,2023-12-27 20:19:36.360383+00:00,ಸರ್ ನಮಸ್ತೆ ಏರ್ಪೋರ್ಟ್ ರಸ್ತೆಯಲ್ಲಿ  ಹೆಬ್ಬಾಳ ಪ್ಲೇಯರ್ನಲ್ಲಿವೆಹಿಕಲ್ ಅಪ್ ಲೋಡ್ ಆಗಿದೆ ಯಾವುದೇ ಸಮಸ್ಯೆ ಟ್ರಾಫಿಕ್ ಯಾವುದೇ ಸಮಸ್ಯೆ ಇಲ್ಲ ಸರ್,heavy_vehicle,Bellary Road 1,High,None,Unknown,-1.0,2023-12-27 20:14:19.133956+00:00,1,Kodigehalli,Unknown,12.9828467,77.58946,2023-12-27 20:17:09.097895+00:00,,North Zone 2,HebbalFlyoverJunc,20.0,27.0,12.0,2.0,0,325.0827,1,0
FKID007263,unplanned,12.9756519,77.5875113,12.9756622,77.5875134,"Nrupatunga Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)","Cubbon Park Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,True,2023-12-27 20:15:34.833000+00:00,,closed,yes,2023-12-27 22:35:48.168701+00:00,Starting problem,bmtc_bus,Non-corridor,Low,None,Unknown,-1.0,2023-12-27 20:16:35.982027+00:00,1,Halasuru Gate,Unknown,12.9828467,77.58946,,,Central Zone 2,K R Circle,20.0,27.0,12.0,2.0,0,325.0827,0,0
FKID007264,unplanned,12.8885174,77.5974415,0.0,0.0,"Bannerghatta Main Road, Jalaram Industrial Estate, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",Unknown,pot_holes,False,2023-12-27 21:09:53.353000+00:00,,closed,yes,2024-01-28 06:21:57.486656+00:00,Pothole,Unknown,Bannerghata Road,High,None,Unknown,-1.0,2023-12-27 21:10:18.088018+00:00,1,Hulimavu,Unknown,12.9828467,77.58946,2024-01-28 06:21:57.486165+00:00,,South Zone 2,ArakereGateJunc,21.0,27.0,12.0,2.0,0,325.0827,1,0
FKID007265,unplanned,12.9675704,77.5908526,0.0,0.0,"1st Cross Road, Bagamane Pallavi Tower, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",Unknown,vehicle_breakdown,False,2023-12-27 21:53:23.532000+00:00,,closed,yes,2023-12-28 00:35:47.856120+00:00,Starting problem,others,Mysore Road,High,None,Unknown,-1.0,2023-12-27 21:55:02.972086+00:00,1,Halasuru Gate,Unknown,12.9828467,77.58946,,,Central Zone 2,HudsonCircle,21.0,27.0,12.0,2.0,0,325.0827,0,0
FKID007266,unplanned,13.0106136,77.6980243,0.0,0.0,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Unknown,others,False,2023-12-27 22:54:21.172000+00:00,,closed,yes,2024-01-25 07:08:24.806222+00:00,[LOCATION] work,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-27 22:56:31.664865+00:00,1,K.R. Pura,Unknown,12.9828467,77.58946,2024-01-25 07:08:24.805682+00:00,,East Zone 2,Devasandra(k r puram),22.0,27.0,12.0,2.0,0,325.0827,1,0
FKID007267,unplanned,13.0289016,77.6315651,0.0,0.0,"MBT Road, Grace Town, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Unknown,vehicle_breakdown,False,2023-12-27 23:25:59.665000+00:00,,closed,yes,2023-12-28 00:57:07.304353+00:00,Vehicle off load,taxi,Airport New South Road,High,None,Unknown,-1.0,2023-12-27 23:27:04.485355+00:00,1,K.G. Halli,Unknown,12.9828467,77.58946,2023-12-28 00:57:07.303789+00:00,,North Zone 1,HennurRoad-ORR Junc,23.0,27.0,12.0,2.0,0,325.0827,1,0
FKID007268,unplanned,12.9252572,77.5500381,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Block 6, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",Unknown,vehicle_breakdown,False,2023-12-28 00:51:57.040000+00:00,,closed,yes,2023-12-28 03:35:47.484821+00:00,Vehicle breakdown middle road at [LOCATION],heavy_vehicle,ORR West 1,High,None,Unknown,-1.0,2023-12-28 00:56:01.862398+00:00,1,Banashankari,Unknown,12.9828467,77.58946,,,West Zone 1,KatriguppeJunction,0.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007269,unplanned,13.0281865,77.6319623,0.0,0.0,"MBT Road, Grace Town, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Unknown,vehicle_breakdown,False,2023-12-28 00:57:08.632000+00:00,,closed,yes,2023-12-28 03:35:47.457313+00:00,Vehicle off load,others,Airport New South Road,High,None,Unknown,-1.0,2023-12-28 00:57:53.932176+00:00,1,K.G. Halli,Unknown,12.9828467,77.58946,,,North Zone 1,HennurRoad-ORR Junc,0.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007270,unplanned,12.8368895,77.6788445,0.0,0.0,"Hosur Road, Columbia Aaltius, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",Unknown,accident,False,2023-12-28 00:54:29.371397+00:00,,closed,yes,2023-12-28 02:24:03.028067+00:00,Unknown,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-28 01:03:47.878188+00:00,1,Electronic City,Unknown,12.9828467,77.58946,2023-12-28 02:24:03.027445+00:00,,Unknown,VeerasandraGateJunction,0.0,28.0,12.0,3.0,0,325.0827,1,0
FKID007271,unplanned,13.0437178,77.5535654,0.0,0.0,"Outer Ring Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",Unknown,vehicle_breakdown,False,2023-12-28 01:17:54.336000+00:00,,closed,yes,2023-12-28 03:35:47.473308+00:00,Due to break jam.. it's off roaded near HP petrol pump mes road towards gg palya,heavy_vehicle,ORR North 2,High,None,Unknown,-1.0,2023-12-28 01:19:41.689390+00:00,1,Jalahalli,Unknown,12.9828467,77.58946,,,North Zone 2,BEL Circle,1.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007272,unplanned,13.0143477,77.5836474,0.0,0.0,"Bellary Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",Unknown,vehicle_breakdown,False,2023-12-28 01:22:19.025000+00:00,,closed,no,2023-12-28 03:20:20.954459+00:00,Bmtc buss breakdown at CV Raman road near stock 15 jn  depot no :41 kunjuru near varthur,bmtc_bus,Bellary Road 1,High,None,Unknown,-1.0,2023-12-28 01:24:52.998733+00:00,1,Sadashivanagar,Unknown,12.9828467,77.58946,2023-12-28 03:20:20.953919+00:00,,West Zone 2,MekhriCircle,1.0,28.0,12.0,3.0,0,325.0827,1,0
FKID007273,unplanned,12.9918751,77.7157142,12.9919553,77.7156699,"Whitefield Road, Hoodi Circle, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)","Whitefield Road, Hoodi Circle, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",vehicle_breakdown,True,2023-12-28 01:27:21.156000+00:00,,closed,yes,2023-12-28 03:35:47.495333+00:00,Break down sir,lcv,Non-corridor,Low,None,Unknown,-1.0,2023-12-28 01:30:14.842493+00:00,1,Mahadevapura,Unknown,12.9828467,77.58946,,,East Zone 1,HoodiJunction,1.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007274,unplanned,12.936683,77.6051806,0.0,0.0,"Hosur Road, CC Layout, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",Unknown,vehicle_breakdown,False,2023-12-28 02:30:26.290000+00:00,,closed,yes,2023-12-28 03:43:59.626462+00:00,Bus stopped near [LOCATION] diary exite gate,bmtc_bus,Non-corridor,Low,None,Unknown,-1.0,2023-12-28 02:32:47.339806+00:00,1,Mico Layout,Unknown,12.9828467,77.58946,2023-12-28 03:43:59.625981+00:00,,South Zone 2,DairyCircle,2.0,28.0,12.0,3.0,0,325.0827,1,0
FKID007275,unplanned,12.9774528,77.5988098,0.0,0.0,"Queens Road, Mahatma Gandhi Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,vehicle_breakdown,False,2023-12-28 03:17:11.902000+00:00,,closed,yes,2023-12-28 06:35:47.661236+00:00,Traffic slow,bmtc_bus,CBD 2,High,None,Unknown,-1.0,2023-12-28 03:20:49.194681+00:00,1,Cubbon Park,Unknown,12.9828467,77.58946,,,Central Zone 2,QueensStatueCircle,3.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007276,unplanned,12.9345733,77.612245,0.0,0.0,"Hosur Road, UCO Bank Junction, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",Unknown,vehicle_breakdown,False,2023-12-28 04:04:51.727000+00:00,,closed,yes,2023-12-28 06:02:03.572102+00:00,Unknown,heavy_vehicle,Hosur Road,High,None,Unknown,-1.0,2023-12-28 04:06:38.661307+00:00,1,Adugodi,Unknown,12.9828467,77.58946,2023-12-28 06:02:03.571536+00:00,,South Zone 2,UCO Bank(Forum),4.0,28.0,12.0,3.0,0,325.0827,1,0
FKID007277,unplanned,12.8888474,77.6392114,0.0,0.0,"Hosur Road, AM Industrial Estate, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",Unknown,vehicle_breakdown,False,2023-12-28 04:57:04.997000+00:00,,closed,yes,2023-12-28 05:54:45.216810+00:00,Unknown,truck,Hosur Road,High,Cement goods,Rear wheel puncture,5.0,2023-12-28 04:58:06.106267+00:00,1,Hulimavu,Unknown,12.9828467,77.58946,2023-12-28 05:54:45.216064+00:00,,South Zone 2,Kudlu Gate Junc,4.0,28.0,12.0,3.0,0,325.0827,1,0
FKID007278,unplanned,12.9623189,77.5920023,0.0,0.0,"Mission Road, TVS Emerland Cascadia, CKC Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",Unknown,road_conditions,False,2023-12-28 05:49:32.952000+00:00,,closed,yes,2024-01-17 01:56:23.908886+00:00,ರಸ್ತೆ ಗುಂಡಿ,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-28 05:50:29.958979+00:00,1,Halasuru Gate,Unknown,12.9828467,77.58946,2024-01-17 01:56:23.908312+00:00,,Central Zone 2,BloodBankCircle,5.0,28.0,12.0,3.0,0,325.0827,1,0
FKID007279,unplanned,12.9820521,77.5998974,0.0,0.0,"Plain Street, Coffee Board Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,pot_holes,False,2023-12-28 05:49:01.332000+00:00,,active,yes,2023-12-28 05:54:06.192210+00:00,There is a pathahole on the road,Unknown,CBD 2,High,None,Unknown,-1.0,2023-12-28 05:51:42.263957+00:00,1,Shivajinagar,Unknown,12.9828467,77.58946,,,Central Zone 2,MinskSquare(CTO Junction),5.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007280,unplanned,13.0082802,77.5710892,0.0,0.0,"Sri Venkataranga Ayangar Road, Malleshwaram 18th Cross Junction, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Unknown,vehicle_breakdown,False,2023-12-28 08:19:18.623000+00:00,,closed,yes,2023-12-28 10:35:48.046408+00:00,One side traffic movement sir,private_car,Non-corridor,Low,None,Unknown,-1.0,2023-12-28 08:24:33.450059+00:00,1,Malleshwaram,Unknown,12.9828467,77.58946,,,West Zone 2,Malleswaram18thCrossRd-SampigeRdJunc,8.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007281,unplanned,13.0420994,77.5156627,0.0,0.0,"Mumbai Bengaluru Highway, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",Unknown,vehicle_breakdown,False,2023-12-28 08:58:23.925000+00:00,,closed,yes,2023-12-28 11:35:48.108531+00:00,Chokkasandra on flyover ambulance off-road towards city traffic one side movement,taxi,Tumkur Road,High,None,Unknown,-1.0,2023-12-28 08:59:57.770900+00:00,1,Chikkabanavara,Unknown,12.9828467,77.58946,,,North Zone 2,Chokasandra (Tumkur road),8.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007282,unplanned,12.9199275,77.6210883,0.0,0.0,"Hosur Road, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",Unknown,vehicle_breakdown,False,2023-12-28 09:36:14.514000+00:00,,closed,yes,2023-12-28 10:16:55.495720+00:00,Vehicle break down,others,Hosur Road,High,None,Unknown,-1.0,2023-12-28 09:37:13.014257+00:00,1,Madiwala,Unknown,12.9828467,77.58946,2023-12-28 10:16:55.495122+00:00,,South Zone 2,SilkBoardJunc,9.0,28.0,12.0,3.0,0,325.0827,1,0
FKID007283,unplanned,13.1000263,77.589459,0.0,0.0,"Doddaballapur Main Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Unknown,vehicle_breakdown,False,2023-12-28 09:52:25.126000+00:00,,closed,yes,2023-12-28 12:35:48.004958+00:00,Traffic normal,heavy_vehicle,Non-corridor,Low,None,Unknown,-1.0,2023-12-28 09:53:11.104690+00:00,1,Yelahanka,Unknown,12.9828467,77.58946,,,North Zone 2,SandeepUnnikrishnan-Yelhanka,9.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007284,unplanned,13.0453642,77.5080402,0.0,0.0,"Mumbai Bengaluru Highway, Hesarughatta, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",Unknown,vehicle_breakdown,False,2023-12-28 12:52:00.628000+00:00,,closed,no,2023-12-28 15:35:47.784665+00:00,Clutch plate problem sir,ksrtc_bus,Tumkur Road,High,None,Unknown,-1.0,2023-12-28 12:53:53.290035+00:00,1,Chikkabanavara,Unknown,12.9828467,77.58946,,,North Zone 2,HesaraghattaJunction,12.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007285,unplanned,13.0454727,77.5081075,0.0,0.0,"Mumbai Bengaluru Highway, Hesarughatta, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",Unknown,vehicle_breakdown,False,2023-12-28 12:54:37.121000+00:00,,closed,no,2023-12-28 15:35:47.807954+00:00,Clutch plate problem sir,ksrtc_bus,Tumkur Road,High,None,Unknown,-1.0,2023-12-28 12:55:42.707144+00:00,1,Chikkabanavara,Unknown,12.9828467,77.58946,,,North Zone 2,HesaraghattaJunction,12.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007286,unplanned,12.98766251,77.73536198,0.0,0.0,"Whitefield Road, International Technology Park Bangalore, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Unknown,vehicle_breakdown,False,2023-12-28 18:32:47.510000+00:00,,closed,yes,2023-12-28 20:35:48.060974+00:00,Unknown,lcv,Non-corridor,Low,None,Unknown,-1.0,2023-12-28 18:35:22.593182+00:00,1,Mahadevapura,Unknown,12.9828467,77.58946,,,East Zone 1,BigBazaar(Whitefield)Junc,18.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007287,unplanned,12.9809935,77.7517739,0.0,0.0,"Whitefield Main Road, Christella, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Unknown,vehicle_breakdown,False,2023-12-28 19:13:45.467000+00:00,,closed,yes,2023-12-28 21:35:47.628137+00:00,Pvt minibus starting problem near [LOCATION] to cadabam's hospital. Traffic movement normal,private_bus,Non-corridor,Low,None,Unknown,-1.0,2023-12-28 19:16:49.055886+00:00,1,Whitefield,Unknown,12.9828467,77.58946,,,East Zone 1,HopefarmJunction,19.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007288,unplanned,12.9061826,77.5734235,0.0,0.0,"Shri Vigneshwara Temple Road, Jaraganahalli Circle, Ilyas Nagar, Bengaluru, Karnataka. Pin-560078 (India)",Unknown,vehicle_breakdown,False,2023-12-28 19:35:01.018000+00:00,,closed,yes,2023-12-28 21:35:47.641005+00:00,"This vehicle off road at sarakki signal incoming side, traffic slow movement",heavy_vehicle,ORR West 1,High,None,Unknown,-1.0,2023-12-28 19:37:04.408707+00:00,1,J.P. Nagar,Unknown,12.9828467,77.58946,,,South Zone 2,KanakapuraRd-RingRdJunction,19.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007289,unplanned,12.9060873,77.5733247,0.0,0.0,"Konanakunte Main Road, Jaraganahalli Circle, Ilyas Nagar, Bengaluru, Karnataka. Pin-560078 (India)",Unknown,vehicle_breakdown,False,2023-12-28 19:38:42.494000+00:00,,closed,yes,2023-12-28 22:35:47.841689+00:00,Vehicle off road at sarakki signal incoming side traffic slow movement,heavy_vehicle,ORR West 1,High,None,Unknown,-1.0,2023-12-28 19:39:42.996416+00:00,1,J.P. Nagar,Unknown,12.9828467,77.58946,,,South Zone 2,KanakapuraRd-RingRdJunction,19.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007290,unplanned,13.010793,77.5835811,0.0,0.0,"Sri Ramana Maharshi Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",Unknown,vehicle_breakdown,False,2023-12-28 19:51:06.052000+00:00,,closed,no,2023-12-28 19:59:36.023868+00:00,Unknown,heavy_vehicle,Bellary Road 1,High,None,Unknown,-1.0,2023-12-28 19:51:47.133171+00:00,1,Sadashivanagar,Unknown,12.9828467,77.58946,2023-12-28 19:59:36.023277+00:00,,West Zone 2,MekhriCircle,19.0,28.0,12.0,3.0,0,325.0827,1,0
FKID007291,unplanned,12.8922964,77.6379726,0.0,0.0,"Electronics City Flyover, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",Unknown,accident,False,2023-12-28 20:13:36.190000+00:00,,closed,yes,2023-12-28 21:35:47.654216+00:00,Accident accured on ec flyover towords city near [LOCATION] palya inbetween kudlugate garebhavipalya traffic movement slow ide sir,Unknown,Hosur Road,High,None,Unknown,-1.0,2023-12-28 20:15:44.525480+00:00,1,HSR Layout,Unknown,12.9828467,77.58946,,,South Zone 2,GarebhavipalyaJunc,20.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007292,unplanned,12.9841642,77.59721,0.0,0.0,"Queens Road, SG Balekundry Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,vehicle_breakdown,False,2023-12-28 20:31:10.777000+00:00,,closed,yes,2023-12-28 22:35:47.857801+00:00,Unknown,bmtc_bus,CBD 2,High,None,Unknown,-1.0,2023-12-28 20:32:27.787641+00:00,1,Shivajinagar,Unknown,12.9828467,77.58946,,,Central Zone 2,IndianExpressJunction,20.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007293,unplanned,12.8795839,77.5955709,0.0,0.0,"Bannerghatta Main Road, Pride Regalia Apartment, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",Unknown,vehicle_breakdown,False,2023-12-28 20:59:49.322000+00:00,,closed,yes,2023-12-28 21:50:07.531809+00:00,Unknown,bmtc_bus,Bannerghata Road,High,None,Unknown,-1.0,2023-12-28 21:00:20.535470+00:00,1,Hulimavu,Unknown,12.9828467,77.58946,2023-12-28 21:50:07.531237+00:00,,South Zone 2,HulimaveRd-BanneraghattaRdJunc,20.0,28.0,12.0,3.0,0,325.0827,1,0
FKID007294,unplanned,12.9589692,77.5553342,0.0,0.0,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Unknown,vehicle_breakdown,False,2023-12-28 21:08:10.979000+00:00,,closed,yes,2023-12-28 23:35:47.600613+00:00,Unknown,private_bus,Mysore Road,High,None,Unknown,-1.0,2023-12-28 21:10:18.470006+00:00,1,Magadi Road,Unknown,12.9828467,77.58946,,,Central Zone 2,BangaloreBodyBuildersJunc,21.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007295,unplanned,12.9590142,77.5553685,0.0,0.0,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Unknown,vehicle_breakdown,False,2023-12-28 21:10:54.585000+00:00,,closed,no,2023-12-28 21:53:12.517973+00:00,Unknown,private_bus,Mysore Road,High,None,Unknown,-1.0,2023-12-28 21:11:52.453382+00:00,1,Chamarajpet,Unknown,12.9828467,77.58946,2023-12-28 21:53:12.517442+00:00,,Central Zone 2,BangaloreBodyBuildersJunc,21.0,28.0,12.0,3.0,0,325.0827,1,0
FKID007296,unplanned,12.9498102,77.5960911,0.0,0.0,"7th Main Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",Unknown,vehicle_breakdown,False,2024-01-23 00:47:11.112000+00:00,,closed,yes,2024-01-23 03:35:48.046946+00:00,Vehical break down offlroad,lcv,Non-corridor,Low,None,Unknown,-1.0,2024-01-23 00:47:53.942874+00:00,1,Wilson Garden,Unknown,12.9828467,77.58946,,,Unknown,SiddapuraJunction,0.0,23.0,1.0,1.0,0,325.0827,0,0
FKID007297,unplanned,12.9588919,77.5553306,0.0,0.0,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Unknown,vehicle_breakdown,False,2023-12-28 21:12:06.698000+00:00,,closed,no,2023-12-28 21:53:15.260901+00:00,Unknown,private_bus,Mysore Road,High,None,Unknown,-1.0,2023-12-28 21:12:57.746818+00:00,1,Chamarajpet,Unknown,12.9828467,77.58946,2023-12-28 21:53:15.260398+00:00,,Central Zone 2,BangaloreBodyBuildersJunc,21.0,28.0,12.0,3.0,0,325.0827,1,0
FKID007298,unplanned,13.0765808,77.5927873,0.0,0.0,"Bellary Road, Century Horizon, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",Unknown,accident,False,2023-12-28 21:15:35.912000+00:00,,closed,no,2023-12-28 21:32:30.145457+00:00,Unknown,Unknown,Bellary Road 2,High,None,Unknown,-1.0,2023-12-28 21:17:16.852431+00:00,1,Yelahanka,Unknown,12.9828467,77.58946,2023-12-28 21:32:30.144953+00:00,,North Zone 1,JakkurCrossJunction,21.0,28.0,12.0,3.0,0,325.0827,1,0
FKID007299,unplanned,12.8980191,77.6002747,0.0,0.0,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",Unknown,vehicle_breakdown,False,2023-12-28 21:52:45.146000+00:00,,closed,yes,2023-12-29 00:35:47.809307+00:00,Infrontof of vishaal maart bmtc bus off road due to tyre got blasted have left side no problem to traffic from hsbc to [LOCATION] junction sir,bmtc_bus,Bannerghata Road,High,None,Unknown,-1.0,2023-12-28 21:54:58.299625+00:00,1,Mico Layout,Unknown,12.9828467,77.58946,,,South Zone 2,BilekahalliJunc,21.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007300,unplanned,12.9528883,77.5414517,0.0,0.0,"KR Market Road, KR Market Road Junction, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)",Unknown,vehicle_breakdown,False,2023-12-28 21:58:15.515000+00:00,,closed,no,2023-12-28 22:00:22.283169+00:00,yes,private_car,Mysore Road,High,None,Unknown,-1.0,2023-12-28 21:59:39.906566+00:00,1,Byatarayanapura,Unknown,12.9828467,77.58946,2023-12-28 22:00:22.282561+00:00,,West Zone 2,SatteliteBusStandJunc,21.0,28.0,12.0,3.0,0,325.0827,1,0
FKID007301,unplanned,12.9815264,77.5752013,0.0,0.0,"Loop Road, Anand Rao Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Unknown,vehicle_breakdown,False,2023-12-28 22:16:52.593000+00:00,,closed,yes,2023-12-28 22:42:28.780471+00:00,Unknown,bmtc_bus,Non-corridor,Low,None,Unknown,-1.0,2023-12-28 22:23:43.159528+00:00,1,High ground,Unknown,12.9828467,77.58946,,,Central Zone 2,AnandRaoJunction,22.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007302,unplanned,13.057388,77.5465627,0.0,0.0,"Hesarghatta Road, Gangamma Circle, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",Unknown,vehicle_breakdown,False,2023-12-28 22:26:25.168000+00:00,,closed,yes,2023-12-29 00:35:47.850226+00:00,Vehicle break down,others,Non-corridor,Low,None,Unknown,-1.0,2023-12-28 22:27:36.889009+00:00,1,Jalahalli,Unknown,12.9828467,77.58946,,,North Zone 1,GangammagudiJunc,22.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007303,unplanned,12.9558783,77.692525,0.0,0.0,"HAL Airport Road, Doddanekundi Circle, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,protest,False,2023-12-28 22:29:04.072000+00:00,,closed,no,2024-01-04 04:27:47.743367+00:00,A,Unknown,Old Airport Road,High,None,Unknown,-1.0,2023-12-28 22:30:47.901903+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 1,Yemalur cross junc,22.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007304,unplanned,12.9568334,77.5746789,0.0,0.0,"Kondajji Basappa Road, Professor P Shivshankar Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",Unknown,vehicle_breakdown,False,2023-12-28 22:34:34.503000+00:00,,closed,yes,2023-12-29 00:35:47.862950+00:00,[PERSON] towords shivashankar BMTC Bus offload Sir one side vehicle moving traffic slow movements Sir,bmtc_bus,Non-corridor,Low,None,Unknown,-1.0,2023-12-28 22:37:54.478283+00:00,1,V.V.Puram (C.Pet),Unknown,12.9828467,77.58946,,,Central Zone 2,Shivashankara circle,22.0,28.0,12.0,3.0,0,325.0827,0,0
FKID007305,unplanned,12.9284294,77.6814336,0.0,0.0,"Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",Unknown,vehicle_breakdown,False,2023-12-28 22:49:50.154000+00:00,,closed,yes,2023-12-29 01:35:48.004769+00:00,Bus,bmtc_bus,ORR East 1,High,None,Unknown,-1.0,2023-12-28 22:51:18.192133+00:00,1,Bellandur,Unknown,12.9828467,77.58946,,,East Zone 1,Deverabeesanahalli-ORR Junc,22.0,28.0,12.0,3.0,0,325.0827,0,0
