id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,description,veh_type,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,client_id,police_station,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_datetime,resolved_datetime,zone,junction,hour,day,month,day_of_week,weekend,duration_minutes,is_closed,is_resolved
FKID005948,planned,13.0416919,77.6118446,13.0416782,77.6118482,"Kankanagar Main Road, Lawrence Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)","Kankanagar Main Road, Lawrence Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",construction,True,2023-11-15 23:50:33.280000+00:00,2023-11-16 06:30:46+00:00,closed,yes,2023-11-16 06:35:48.095851+00:00,BWSSB WORK IS GOINGON near [LOCATION] service road towards [LOCATION] service road Connecting road is closed,Unknown,ORR North 1,High,None,Unknown,-1.0,2023-11-15 23:52:40.699286+00:00,1,K.G. Halli,Unknown,12.9828467,77.58946,,,North Zone 1,"VeerannapalyaJunction(BEL,HO)",23.0,15.0,11.0,2.0,0,400.21200000000005,0,0
FKID005979,planned,12.958055,77.668315,0.0,0.0,"Suranjan Das Road, HAL Circle, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",Unknown,vehicle_breakdown,False,2023-11-16 20:36:55.601000+00:00,2023-11-16 20:42:46+00:00,closed,yes,2023-11-16 21:35:47.829665+00:00,18977,others,Old Airport Road,High,None,Unknown,-1.0,2023-11-16 20:44:10.936144+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 2,"KuvempuCircleJunc,HAL MainGate",20.0,16.0,11.0,3.0,0,5.8399833333333335,0,0
FKID006030,planned,12.98270768,77.57672935,12.98072108,77.57686888,"Race Course Road, Madhav Nagar, High Grounds, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India","R Subbanna Circle, Sheshadri Road, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",construction,True,,2024-01-19 11:35:46+00:00,closed,yes,2024-01-19 11:35:47.863115+00:00,White Topping Phase 1 at [LOCATION],Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-11-18 05:26:39.640245+00:00,1,High ground,Unknown,12.9828467,77.58946,,,Central Zone 2,SubbannaJunction,,,,,0,325.0827,0,0
FKID006037,planned,12.9633032,77.5807995,12.963339,77.5808742,"Narasimha Raj Wadiyar Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)","Narasimha Raj Wadiyar Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",construction,True,2023-11-18 11:30:46.482000+00:00,2023-11-17 13:10:46+00:00,closed,no,2023-11-18 11:35:48.152965+00:00,Construction,Unknown,Mysore Road,High,None,Unknown,-1.0,2023-11-18 11:33:07.878990+00:00,1,City Market,Unknown,12.9828467,77.58946,,,Central Zone 2,ShivajiTalkiesJunc,11.0,18.0,11.0,5.0,1,-1340.0080333333333,0,0
FKID006074,planned,12.9164396,77.6113131,0.0,0.0,"Outer Ring Road, MHBCS Layout, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",Unknown,construction,False,2023-11-19 22:50:31.590000+00:00,2023-11-19 12:05:46+00:00,closed,yes,2023-11-19 23:35:47.722138+00:00,BWSSB WORK  IN PROGRESS,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-11-19 22:53:11.574178+00:00,1,Mico Layout,Unknown,12.9828467,77.58946,,,South Zone 2,BTM16thMain-ORR Junc,22.0,19.0,11.0,6.0,1,-644.7598333333333,0,0
FKID006091,planned,13.0401786,77.624334,0.0,0.0,"MBT Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",Unknown,construction,False,2023-11-20 19:32:14.524000+00:00,2023-11-20 23:11:46+00:00,closed,yes,2023-11-20 23:35:47.963693+00:00,ಮೆಟ್ರೋ ವರ್ಕ್ ಸ್ಲೋ ಮೂವ್ಮೆಂಟ್ sir,Unknown,Hennur Main Road,High,None,Unknown,-1.0,2023-11-20 20:12:04.817669+00:00,1,Hennuru,Unknown,12.9828467,77.58946,,,North Zone 1,Nagavara-ORR Junction,19.0,20.0,11.0,0.0,0,219.52460000000002,0,0
FKID006105,planned,13.0232061,77.5333363,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, FTI Junction, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Unknown,public_event,False,2023-11-21 00:02:11.923000+00:00,2023-11-20 13:02:46+00:00,closed,yes,2023-11-21 00:35:47.999895+00:00,Unknown,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-11-21 00:01:43.681249+00:00,1,Yeshwanthpura,Unknown,12.9828467,77.58946,,,West Zone 1,FTI Junction(KanteeravaStudio),0.0,21.0,11.0,1.0,0,-659.43205,0,0
FKID006118,planned,12.9178592,77.6231754,12.9178592,77.6231754,"Silk Board Double Decker Flyover, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)","Silk Board Double Decker Flyover, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",construction,True,2023-11-21 08:23:00.469000+00:00,2023-11-21 08:27:46+00:00,closed,yes,2023-11-21 08:35:47.804523+00:00,ಸರ್ ನಮಸ್ತೆ ಸಿಲ್ಕ್ ಬೋರ್ಡ್ ಸಿಗ್ನಲ್ ನಲ್ಲಿ ಮೆಟ್ರೋ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿರುವುದರಿಂದ ಮೆಟ್ರೋ ಕಡೆಯಿಂದ ರೋಡ್ ಕ್ಲೋಸ್ ಮಾಡಿರುತ್ತಾರೆ ಸರ್ ಟ್ರಾಫಿಕ್ slow ಮೂಮೆಂಟ್ ಇದೆ  sir,Unknown,ORR East 1,High,None,Unknown,-1.0,2023-11-21 08:28:08.456631+00:00,1,Madiwala,Unknown,12.9828467,77.58946,,,South Zone 2,SilkBoardJunc,8.0,21.0,11.0,1.0,0,4.75885,0,0
FKID006194,planned,12.9690897,77.5872201,0.0,0.0,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Unknown,construction,False,2023-11-24 08:00:55.130000+00:00,2023-11-24 08:03:46+00:00,closed,yes,2023-11-24 08:35:47.930162+00:00,HC11752,Unknown,Mysore Road,High,None,Unknown,-1.0,2023-11-24 08:04:27.939602+00:00,1,Halasuru Gate,Unknown,12.9828467,77.58946,,,Central Zone 2,PoliceCornerJunc,8.0,24.0,11.0,4.0,0,2.8478333333333334,0,0
FKID006207,planned,12.99819784,77.55306959,12.98356836,77.56026328,"ನವರಂಗ್ ಜಂಕ್ಷನ್, ಡಾ|| ರಾಜ್-ಕುಮಾರ್ ರಸ್ತೆ, ಗಾಯತ್ರಿನಗರ, ಗಾಯತ್ರಿ ನಗರ, ಬೆಂಗಳೂರು ಪಶ್ಚಿಮ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560021, India","SJRC Circle, ರಾಜ್ಕುಮಾರ್ ರಸ್ತೆ, ರಾಜಜಿನಗರ ೪ನೇ ಬ್ಲಾಕ್, ದ.ರಾ.ಬೇಂದ್ರೆ ವಾರ್ಡ್, ಬೆಂಗಳೂರು ಪಶ್ಚಿಮ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560010, India",construction,True,,2024-05-07 12:05:46+00:00,active,yes,2023-11-27 12:26:16.648639+00:00,White Topping work at Dr. [PERSON].,Unknown,West of Chord Road,High,None,Unknown,-1.0,2023-11-25 04:13:38.140034+00:00,1,Rajajinagar,Unknown,12.9828467,77.58946,,,West Zone 1,NavarangTheatreJunction,,,,,0,325.0827,0,0
FKID006210,planned,12.90572474,77.54278064,12.89876594,77.54393399,"ಕೋಣನಕುಂಟೆ ಉತ್ತರಹಳ್ಳಿ ರಸ್ತೆ, Vasanthapura, ಉತ್ತರಹಳ್ಳಿ, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560061, India","ಕೋಣನಕುಂಟೆ ಉತ್ತರಹಳ್ಳಿ ರಸ್ತೆ, Vasanthapura, ಉತ್ತರಹಳ್ಳಿ, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560061, India",construction,True,,2023-12-03 10:05:46+00:00,closed,yes,2023-12-03 10:05:46.022456+00:00,"[PERSON]
at [LOCATION].",Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-11-25 04:27:14.312322+00:00,1,K.S. Layout,Unknown,12.9828467,77.58946,,,South Zone 1,UttarahalliJunction,,,,,0,325.0827,0,0
FKID006248,planned,13.1463017,77.6183496,0.0,0.0,"Bengaluru Bellary Road, Farah Seven, Sri Rajarajeshwari Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",Unknown,public_event,False,2023-11-27 06:25:47.912000+00:00,2023-11-27 09:35:46+00:00,closed,yes,2023-11-27 09:35:47.960662+00:00,Unknown,Unknown,Bellary Road 2,High,None,Unknown,-1.0,2023-11-27 06:28:05.625332+00:00,1,Chikkajala,Unknown,12.9828467,77.58946,,,Unknown,HunsemarammanahalliJunction,6.0,27.0,11.0,0.0,0,189.96813333333333,0,0
FKID006283,planned,12.95236447,77.60536618,12.93429414,77.61249264,"Anepalya, Hosur Road, Vinayakanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560047, India","Hosur Road, Kormangala West, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560095, India",public_event,True,,2023-12-04 22:05:46+00:00,closed,yes,2023-12-04 22:05:46.042235+00:00,Hosur - Lushkar Road Rathasapthami,Unknown,Hosur Road,High,None,Unknown,-1.0,2023-11-28 05:37:25.696835+00:00,1,Ashok Nagar,Unknown,12.9828467,77.58946,,,Central Zone 1,AnepalyaJunc,,,,,0,325.0827,0,0
FKID006314,planned,12.96781849,77.58867461,12.98090498,77.59713535,"Kasturba Road, Cubbonpet, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560002, India","Minsk Square, Queen's Road, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",procession,True,,2024-01-07 22:05:46+00:00,closed,yes,2024-01-07 20:35:47.864394+00:00,Police Marathon 2026,Unknown,Mysore Road,High,None,Unknown,-1.0,2023-11-29 06:02:48.238526+00:00,1,Halasuru Gate,Unknown,12.9828467,77.58946,,,Central Zone 2,HudsonCircle,,,,,0,325.0827,0,0
FKID006315,planned,12.9760586,77.58741676,12.98185117,77.59451266,"KR Circle, Old Post Office Road, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India","Police Thimmaya Circle, Doctor B R Ambedkar Veedhi, Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",procession,True,,2024-01-07 22:05:46+00:00,closed,yes,2024-01-07 20:35:47.889103+00:00,Police Marathon 2026,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-11-29 06:06:13.717042+00:00,1,Cubbon Park,Unknown,12.9828467,77.58946,,,Central Zone 2,K R Circle,,,,,0,325.0827,0,0
FKID006376,planned,13.0469855,77.5915374,0.0,0.0,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Unknown,construction,False,2023-11-30 22:41:19.796000+00:00,2023-11-30 12:40:46+00:00,closed,yes,2023-11-30 23:35:47.730846+00:00,Nhi road cleaning work sir tw airport Hebbal down ramp,Unknown,Bellary Road 1,High,None,Unknown,-1.0,2023-11-30 22:42:51.949560+00:00,1,Kodigehalli,Unknown,12.9828467,77.58946,,,North Zone 1,HebbalFlyoverJunc,22.0,30.0,11.0,3.0,0,-600.5632666666667,0,0
FKID006401,planned,12.96067984,77.6415265,12.97301671,77.64707062,"Old Airport Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)","Sir CV Raman Hospital Road, Colony 515, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",public_event,True,2023-12-01 21:01:00.395000+00:00,2023-12-01 12:05:46+00:00,closed,yes,2023-12-01 21:35:47.846159+00:00,Regarding of Lim-01 movement there will be a traffic congestion..so that take alternative routs kindly co-operate,Unknown,Old Airport Road,High,None,Unknown,-1.0,2023-12-01 21:03:51.246563+00:00,1,Halasur,Unknown,12.9828467,77.58946,,,Central Zone 1,DomlurWaterTank,21.0,1.0,12.0,4.0,0,-535.2399166666667,0,0
FKID006434,planned,12.9738007,77.6128385,0.0,0.0,"Mahatma Gandhi Road, Prestige Meridian, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,construction,False,2023-12-02 22:34:12.203000+00:00,2023-12-09 22:37:46+00:00,closed,yes,2023-12-03 01:04:04.458384+00:00,[LOCATION] work progressing,Unknown,Old Madras Road,High,None,Unknown,-1.0,2023-12-02 22:37:56.858036+00:00,1,Ashok Nagar,Unknown,12.9828467,77.58946,2023-12-03 01:04:04.457870+00:00,,Central Zone 1,WebbsCircle,22.0,2.0,12.0,5.0,1,10083.563283333333,1,0
FKID006440,planned,13.009805,77.5060113,0.0,0.0,"Handrihalli Main Road, M Ramaiah Layout, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Unknown,construction,False,2023-12-03 00:33:29.621000+00:00,2023-12-05 00:36:46+00:00,closed,yes,2023-12-05 01:35:47.589424+00:00,Unknown,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-03 00:37:21.278689+00:00,1,Peenya,Unknown,12.9828467,77.58946,,,West Zone 1,Peenya2ndStageBusStand,0.0,3.0,12.0,6.0,1,2883.2729833333333,0,0
FKID006473,planned,13.0661392,77.5930153,13.0652808,77.5927897,"RK Road Number 7, Park View Layout, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)","5th Cross Road, Park View Layout, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",procession,True,2023-12-04 04:34:08.961000+00:00,2023-12-04 06:34:46+00:00,closed,yes,2023-12-04 06:35:47.896959+00:00,[PERSON] ರವರ ನೇತೃತ್ವದಲ್ಲಿ ಸುಮಾರು 300 ಜನ ಪ್ರೋಸೆಷನ್ ಮಾಡುತ್ತಿದ್ದಾರೆ ಬ್ಯಾಟರಾಯನಪುರ ಹತ್ತಿರ ಏರ್ಪೋರ್ಟ್ ಕಡೆಗೆ ಸರ್ವಿಸ್ ರಸ್ತೆಯನ್ನು ಕ್ಲೋಸ್ ಮಾಡಿ ರುತ್ತೇವೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಆಗದಂತೆ ಮೇನ್ ರೋಡಿಗೆ ಡ್ರೈ ವರ್ಷನ್ ಮಾಡುತ್ತಿದ್ದೇವೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ sir,Unknown,Bellary Road 2,High,None,Unknown,-1.0,2023-12-04 04:38:36.216273+00:00,1,Kodigehalli,Unknown,12.9828467,77.58946,,,North Zone 1,Batrayanapura(Amrutahalli)Junction,4.0,4.0,12.0,0.0,0,120.61731666666667,0,0
FKID006486,planned,12.9386484,77.6346265,0.0,0.0,"Domlur Inner Ring Road, Srinivagilu Junction, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",Unknown,construction,False,2023-12-04 22:45:10.504000+00:00,2023-12-09 22:48:46+00:00,closed,yes,2023-12-09 23:35:47.845633+00:00,"ಈಜಿಪುರ ಫ್ಲೈಓವರ್ ವರ್ಕ್ ಡೌನ್ ರಂಪ ರಿಟರ್ನಿಂಗ್ ವಾಲ್ ಕೆಲಸ ನಡೆಯಲು ರೋಡ್ ಕಟಿಂಗ್ ಮಾಡಿದ್ದೂ, ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಇರುವುದು.. ಸರ್",Unknown,IRR(Thanisandra road),High,None,Unknown,-1.0,2023-12-04 22:52:50.930048+00:00,1,Ashok Nagar,Unknown,12.9828467,77.58946,,,Central Zone 1,Srinivagilu(Ejipura)Junc,22.0,4.0,12.0,0.0,0,7203.5916,0,0
FKID006547,planned,12.9364185,77.6063347,0.0,0.0,"Hosur Road, Global Tech Park, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",Unknown,public_event,False,2023-12-06 21:39:34.405000+00:00,2023-12-07 00:05:46+00:00,closed,yes,2023-12-07 00:35:47.738936+00:00,Ethnic day event at Christ pu university. Traffic movement from Christ University towards Dairy circle is  slow.,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-06 21:41:46.799524+00:00,1,Mico Layout,Unknown,12.9828467,77.58946,,,South Zone 2,Marigowda-TavarkereRdJunc,21.0,6.0,12.0,2.0,0,146.19324999999998,0,0
FKID006581,planned,12.9364366,77.6063688,0.0,0.0,"Hosur Road, Bren Optimus, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",Unknown,public_event,False,2023-12-07 21:12:33.562000+00:00,2023-12-08 00:12:46+00:00,closed,yes,2023-12-08 00:35:47.685438+00:00,Slow moving traffic from Christ University towards Dairy circle due ethnic day event,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-07 21:14:59.130167+00:00,1,Mico Layout,Unknown,12.9828467,77.58946,,,South Zone 2,Marigowda-TavarkereRdJunc,21.0,7.0,12.0,3.0,0,180.2073,0,0
FKID006593,planned,12.9556341,77.7155545,0.0,0.0,"HAL Airport Road, Kundanahalli Gate Junction, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2023-12-08 00:09:53.928000+00:00,2023-12-08 06:05:46+00:00,closed,yes,2023-12-08 06:35:47.931147+00:00,BBMP foot path Work progress at near by kundalahalli Towords BEML lay out ITPL MAIN road traffic is slove movement sir.,Unknown,Varthur Road,High,None,Unknown,-1.0,2023-12-08 00:13:40.521551+00:00,1,Whitefield,Unknown,12.9828467,77.58946,,,East Zone 1,KundanahalliGateJunc,0.0,8.0,12.0,4.0,0,355.86786666666666,0,0
FKID006594,planned,12.9563482,77.7148885,0.0,0.0,"ITPL Main Road, Kundanahalli Gate Junction, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2023-12-08 00:14:27.178000+00:00,2023-12-08 06:05:46+00:00,closed,yes,2023-12-08 06:35:47.947364+00:00,BBMP FOOT path work progress at ITPL main Road near [LOCATION].,Unknown,Varthur Road,High,None,Unknown,-1.0,2023-12-08 00:16:09.681322+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 1,KundanahalliGateJunc,0.0,8.0,12.0,4.0,0,351.3137,0,0
FKID006620,planned,12.8993805,77.6006482,12.8995036,77.6007301,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)","Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",construction,True,2023-12-08 11:34:24.208000+00:00,2023-12-08 19:05:46+00:00,closed,yes,2023-12-08 18:41:00.770675+00:00,[LOCATION] work start at [LOCATION],Unknown,Bannerghata Road,High,None,Unknown,-1.0,2023-12-08 11:38:14.076509+00:00,1,Mico Layout,Unknown,12.9828467,77.58946,2023-12-08 18:41:00.770112+00:00,,South Zone 2,BilekahalliJunc,11.0,8.0,12.0,4.0,0,451.3632,1,0
FKID006633,planned,13.1908827,77.6457956,0.0,0.0,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",Unknown,public_event,False,2023-12-08 22:41:51.702000+00:00,2023-12-08 22:41:46+00:00,closed,yes,2023-12-08 23:35:47.567619+00:00,ನಮಸ್ತೆ ಸರ್ ಚಿಕ್ಕಜಾಲ ಸಂಚಾರ ಸರಹದ್ದಿನಲ್ಲಿ ಕ್ಲಾಕ್ ಎಕ್ಸಿಟಿಕಾ ಹೋಟೆಲ್ನಲ್ಲಿ ಸುಮಾರು ವಾಹನಗಳು ಎಲ್ಲಾ ಕಡೆಯಿಂದ ಬರುತ್ತಿರುವುದರಿಂದ ಸಂಚಾರ ವಿಧಾನ ಗತಿಯಲ್ಲಿ ಹೋಗುತ್ತಿದೆ,Unknown,Bellary Road 2,High,None,Unknown,-1.0,2023-12-08 22:45:22.515424+00:00,1,Chikkajala,Unknown,12.9828467,77.58946,,,Unknown,SadahalliGateJunc(AirportRd),22.0,8.0,12.0,4.0,0,-0.09503333333333333,0,0
FKID006635,planned,13.1906979,77.6456185,0.0,0.0,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",Unknown,public_event,False,2023-12-08 22:46:37.628000+00:00,2023-12-09 10:46:46+00:00,closed,yes,2023-12-09 11:35:47.870052+00:00,ನಮಸ್ತೆ ಸರ್ ಚಿಕ್ಕಜಾಲ ಸಂಚಾರ ಸರಹದಿನಲ್ಲಿ ಕ್ಲಾಕ್ ಎಕ್ಸಿಟಿಗಾ ಹೋಟೆಲ್ನಲ್ಲಿ ಮೆಡಿಕಲ್ ಇವೆಂಟ್ ಇರುವುದರಿಂದ ಎಲ್ಲಾ ಕಡೆಯಿಂದ ವಾಹನಗಳು ಬರುತ್ತಿರುವುದರಿಂದ ಏರ್ಪೋರ್ಟ್ ರೋಡ್ ಸಾಧಳಿಗೆ ಜಂಕ್ಷನ್ ಸಂಚಾರ ನಿಧಾನಗತಿಯಲ್ಲಿ ತೆರಳುತ್ತಿದೆ,Unknown,Bellary Road 2,High,None,Unknown,-1.0,2023-12-08 22:49:45.191817+00:00,1,Chikkajala,Unknown,12.9828467,77.58946,,,Unknown,SadahalliGateJunc(AirportRd),22.0,8.0,12.0,4.0,0,720.1395333333334,0,0
FKID006638,planned,13.1909322,77.6458777,0.0,0.0,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",Unknown,public_event,False,2023-12-08 23:09:48.235000+00:00,2023-12-08 22:09:46+00:00,closed,yes,2023-12-08 23:35:47.578168+00:00,Unknown,Unknown,Bellary Road 2,High,None,Unknown,-1.0,2023-12-08 23:10:48.167981+00:00,1,Chikkajala,Unknown,12.9828467,77.58946,,,Unknown,SadahalliGateJunc(AirportRd),23.0,8.0,12.0,4.0,0,-60.03725,0,0
FKID006639,planned,13.1909815,77.6460922,0.0,0.0,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",Unknown,public_event,False,2023-12-08 23:15:25.602000+00:00,2023-12-10 22:15:46+00:00,closed,yes,2023-12-10 22:35:47.465361+00:00,Unknown,Unknown,Bellary Road 2,High,None,Unknown,-1.0,2023-12-08 23:16:33.909717+00:00,1,Chikkajala,Unknown,12.9828467,77.58946,,,Unknown,SadahalliGateJunc(AirportRd),23.0,8.0,12.0,4.0,0,2820.3399666666664,0,0
FKID006645,planned,13.00353423,77.6195401,13.0004514,77.62026966,"Trinity, 65, ಲಾಜರ್ ರಸ್ತೆ, ಲಾಜರ್ ಬಡಾವಣೆ, ಫ್ರೇಜರ್ ಟೌನ್, ಮಾರುತಿ ಸೇವಾ ನಗರ, ಬೆಂಗಳೂರು ಉತ್ತರ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560005, India","ಲಾಜರ್ ರಸ್ತೆ, ಲಾಜರ್ ಬಡಾವಣೆ, ಫ್ರೇಜರ್ ಟೌನ್, ಪುಲಕೇಶಿ ನಗರ, ಬೆಂಗಳೂರು ಉತ್ತರ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560005, India",construction,True,,2024-01-22 11:35:46+00:00,closed,yes,2024-01-22 11:35:48.030305+00:00,White Topping work at [LOCATION].,Unknown,Airport New South Road,High,None,Unknown,-1.0,2023-12-09 00:06:21.447798+00:00,1,Pulikeshinagar(F.Town),Unknown,12.9828467,77.58946,,,North Zone 1,HennurRd-DavisRdJunction,,,,,0,325.0827,0,0
FKID006647,planned,12.98872458,77.57410491,12.98758493,77.57230719,"Subedar Chatram Road, Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India","ಗೋವಿಂದ ವಿಟ್ಟಲ ಭಾವೆ ರಸ್ತೆ, Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",construction,True,,2026-11-09 11:35:46+00:00,active,yes,2023-12-09 00:13:49.953204+00:00,Permanent right turn is restricted from swastik junction to Sheshadripuram PS Junction.,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-09 00:13:49.928133+00:00,1,Sheshadripuram,Unknown,12.9828467,77.58946,,,Central Zone 2,SubedarChatramRd near SheshadripuramPS,,,,,0,325.0827,0,0
FKID006648,planned,12.98872458,77.57410491,12.98758493,77.57230719,"Subedar Chatram Road, Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India","ಗೋವಿಂದ ವಿಟ್ಟಲ ಭಾವೆ ರಸ್ತೆ, Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",construction,True,,2026-11-09 11:35:46+00:00,active,yes,2023-12-09 00:13:54.487321+00:00,Permanent right turn is restricted from swastik junction to Sheshadripuram PS Junction.,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-09 00:13:54.459932+00:00,1,Sheshadripuram,Unknown,12.9828467,77.58946,,,Central Zone 2,SubedarChatramRd near SheshadripuramPS,,,,,0,325.0827,0,0
FKID006650,planned,12.9832488,77.5605833,0.0,0.0,"Link Road, Sri Jagadguru Renukacharya Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Unknown,public_event,False,2023-12-09 03:22:09.826000+00:00,2023-12-09 03:22:46+00:00,closed,no,2023-12-09 03:35:47.610560+00:00,Unknown,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-09 03:23:48.651339+00:00,1,Rajajinagar,Unknown,12.9828467,77.58946,,,West Zone 2,RajajinagarEntranceJunction,3.0,9.0,12.0,5.0,1,0.6029,0,0
